1,11,20,10,17,20,26,21,24,9,18,7,18,18,24,14,23
1,15,18,18,16,20,28,21,16,18,20,16,16,14,19,12,13
1,18,17,18,17,15,19,18,18,18,14,14,18,19,20,14,23
1,14,16,15,16,14,17,19,17,15,19,20,22,18,18,19,21
1,18,17,18,20,14,17,16,20,15,13,11,19,23,20,16,23
1,17,19,18,16,17,21,23,15,18,19,20,16,15,17,15,14
1,27,20,15,23,18,10,9,21,17,8,6,18,23,20,19,26
1,10,15,11,19,14,22,17,20,12,17,13,22,19,22,20,27
1,23,20,20,19,20,16,17,14,19,15,17,16,20,16,13,15
1,25,24,21,18,21,18,16,15,21,14,16,13,21,14,11,12
1,23,22,14,20,22,26,18,19,16,16,8,12,21,18,12,13
1,29,19,22,24,18,6,11,14,22,11,15,16,25,13,16,19
1,17,17,12,24,18,19,12,24,12,12,4,18,23,22,18,28
1,22,17,20,17,14,16,23,14,21,20,21,17,16,14,18,10
1,15,18,15,16,18,21,22,18,18,19,17,16,16,21,16,14
1,23,20,17,16,18,30,22,21,17,20,9,9,18,21,7,12
1,29,23,28,23,23,11,11,10,22,13,16,13,26,11,9,12
1,21,22,14,19,22,27,16,20,16,16,7,13,20,20,12,15
1,15,15,17,20,15,15,18,13,17,19,19,21,20,15,19,22
1,15,21,13,18,20,23,22,17,14,18,14,18,15,20,15,17
1,14,20,14,16,17,25,23,17,16,18,21,18,14,19,15,13
1,18,18,14,17,14,17,20,16,18,16,23,19,17,16,19,18
1,2,13,16,12,13,20,28,18,15,26,18,23,13,20,23,20
1,17,20,14,22,21,18,16,21,12,15,8,17,20,23,14,22
1,17,16,12,22,13,18,16,20,14,14,13,20,23,19,20,23
1,18,19,12,21,19,20,14,23,12,13,4,17,24,24,16,24
1,22,19,16,19,16,14,19,18,18,18,17,17,17,16,18,16
1,15,24,8,17,24,27,22,21,12,19,8,13,16,24,14,16
1,15,16,15,15,15,23,19,19,15,18,18,19,19,19,18,17
1,17,16,16,18,14,17,18,18,18,17,17,21,18,17,19,19
1,8,16,9,19,15,26,19,22,10,18,10,23,19,22,20,24
1,10,15,13,17,15,20,20,21,13,19,14,21,17,22,20,23
1,21,20,17,18,15,16,20,13,20,17,21,18,17,14,18,15
1,21,20,17,21,19,13,14,18,17,12,11,18,22,19,16,22
1,16,17,14,17,17,17,18,18,13,17,20,20,18,19,18,21
1,14,20,10,20,17,19,18,22,11,16,11,20,19,21,19,23
1,23,20,21,21,20,15,17,12,19,16,13,16,20,13,16,18
1,13,11,12,25,10,7,7,25,11,8,9,27,27,26,27,35
1,15,18,15,16,14,18,21,14,18,15,25,21,17,19,18,16
1,23,19,15,19,18,18,16,18,18,14,12,17,20,19,15,19
1,18,16,17,19,13,17,19,18,18,17,20,18,18,17,17,18
1,27,20,18,26,18,8,11,15,22,9,12,15,24,15,20,20
1,12,21,12,13,19,27,25,20,15,23,17,15,12,23,13,13
1,15,16,17,19,12,12,16,21,17,15,13,19,23,18,21,26
1,22,18,18,18,18,21,19,18,21,17,12,14,18,17,15,14
1,27,22,21,18,17,18,17,15,20,17,13,14,21,13,13,14
1,23,16,19,21,17,10,13,15,17,12,19,22,22,17,19,18
1,4,13,2,27,12,22,13,29,3,11,2,27,27,27,26,35
1,11,12,14,24,13,10,13,22,12,12,12,25,25,24,22,29
1,12,14,18,20,12,11,19,19,19,15,19,20,21,18,20,23
1,13,15,11,22,16,15,16,23,10,14,11,23,22,23,20,26
1,10,16,16,13,18,20,23,18,16,22,23,18,11,21,17,18
1,26,22,19,21,18,15,18,13,22,16,18,14,19,11,15,13
1,12,20,13,16,17,21,23,18,17,20,18,18,15,18,19,15
1,15,18,14,17,18,24,23,20,15,18,14,17,16,22,13,16
1,18,15,17,23,14,12,14,18,17,14,15,18,21,20,18,26
1,9,16,11,19,15,22,20,22,10,17,11,20,21,21,19,27
1,9,18,8,20,17,22,18,28,6,18,8,20,20,27,18,23
1,12,20,11,15,15,26,23,18,16,19,17,18,15,20,16,19
1,20,16,20,17,15,12,20,14,22,18,22,20,16,15,20,13
1,25,18,18,24,16,8,8,20,18,7,9,21,26,19,17,26
1,15,10,15,24,11,8,13,20,15,14,17,24,23,20,25,26
1,22,19,19,16,17,14,22,14,21,21,23,17,16,13,15,11
1,13,16,12,23,14,13,14,23,14,14,13,20,23,21,19,28
1,21,19,17,19,18,16,18,18,18,18,15,16,19,17,14,17
1,25,26,21,19,25,17,19,15,22,16,13,10,22,14,8,8
1,22,16,21,17,17,14,21,12,20,17,23,19,17,14,17,13
1,19,19,15,20,18,16,14,19,13,15,12,18,23,17,17,25
1,15,20,15,17,19,19,21,17,18,17,15,17,15,23,16,16
1,9,14,21,11,12,18,24,16,21,26,31,19,10,15,21,12
1,23,21,21,20,20,13,19,12,21,17,18,17,21,13,15,9
1,20,21,13,19,22,20,21,16,16,18,15,15,18,17,15,14
1,18,17,15,20,17,16,16,21,17,14,13,17,21,20,17,21
1,12,16,13,20,14,19,17,20,14,16,12,22,18,19,22,26
1,19,18,15,18,17,18,19,16,15,17,16,19,19,17,17,20
1,12,19,13,14,15,26,23,21,16,20,18,16,15,20,16,16
1,29,21,22,22,20,14,15,12,23,14,14,16,22,12,13,11
1,20,18,15,20,20,16,16,18,14,15,13,16,19,21,17,22
1,22,17,20,20,17,11,18,12,21,15,21,19,19,15,17,16
1,17,21,17,15,20,23,21,21,17,18,16,13,16,20,10,15
1,21,21,17,23,21,18,15,16,18,13,9,15,25,18,14,16
1,13,17,9,19,18,22,17,25,9,16,6,18,21,27,17,26
1,19,20,17,23,18,17,15,17,17,14,12,15,25,16,14,21
1,7,15,7,20,16,23,19,24,8,17,10,20,21,24,19,30
1,24,18,15,22,17,13,13,18,15,14,13,19,26,16,17,20
1,12,15,16,18,12,14,15,20,14,12,16,25,20,23,20,28
1,16,22,15,17,21,20,20,18,16,19,14,15,17,18,15,17
1,12,15,14,17,14,23,20,19,15,17,17,21,17,21,19,19
1,16,14,15,25,15,9,11,20,14,11,12,21,25,24,20,28
1,20,21,16,22,21,22,17,16,17,13,11,14,21,17,14,18
1,19,21,18,21,19,13,16,13,19,16,17,18,22,14,16,18
1,18,18,11,23,18,18,16,21,11,14,10,20,23,20,18,21
1,22,17,18,19,18,14,16,16,19,15,14,19,20,18,16,19
1,27,20,21,20,17,13,16,12,21,15,18,16,20,13,15,16
1,7,17,9,16,18,27,22,18,11,21,15,20,16,20,18,25
1,18,19,21,9,19,36,20,19,20,20,23,13,10,19,12,2
1,16,18,16,20,19,22,19,16,17,16,15,16,18,20,14,18
1,13,18,17,13,18,21,25,18,16,22,16,19,14,18,15,17
1,12,17,15,14,15,21,22,21,16,20,17,20,15,21,19,15
1,30,24,21,22,23,18,16,13,20,16,12,10,21,15,9,10
1,17,21,14,21,19,18,14,22,15,13,8,16,25,21,16,20
1,17,22,12,16,24,27,23,23,13,21,7,11,16,24,10,14
1,17,21,15,20,17,19,16,18,16,15,11,16,23,18,16,22
1,15,15,11,23,15,16,17,19,15,13,15,21,22,20,21,22
1,12,14,16,19,11,15,19,19,17,18,19,19,21,17,19,25
1,14,13,15,19,11,16,20,20,18,19,19,17,18,19,19,23
1,22,20,17,17,20,24,21,17,18,19,15,12,13,19,14,12
1,18,20,17,12,20,23,24,15,16,22,22,16,13,17,16,9
1,19,17,17,17,15,20,21,17,17,17,17,16,19,16,15,20
1,22,19,21,14,18,16,21,12,22,21,26,16,17,11,17,7
1,12,18,11,20,16,19,17,21,12,17,12,20,21,22,18,24
1,18,17,14,21,16,14,14,20,15,14,10,19,24,19,20,25
1,14,21,14,18,19,21,19,20,14,19,12,16,20,18,16,19
1,12,16,10,20,15,20,15,23,11,16,8,20,20,21,22,31
1,30,24,21,19,23,18,18,14,21,17,12,11,23,11,10,8
1,12,18,11,20,15,19,20,19,11,17,16,20,20,19,20,23
1,24,18,19,24,16,5,10,18,17,8,13,20,25,18,19,26
1,22,18,18,18,16,12,20,13,17,18,23,18,21,13,18,15
1,17,12,22,19,10,4,19,13,22,16,25,25,18,14,25,19
1,13,21,10,17,20,25,20,23,10,19,10,16,18,23,15,20
1,14,16,16,21,17,16,20,17,16,17,16,18,20,18,18,20
1,10,21,9,15,19,26,22,21,11,18,11,18,15,26,16,22
1,25,19,19,25,18,6,12,16,22,11,14,17,23,16,19,18
1,14,13,11,23,9,15,11,29,11,11,8,22,27,25,22,29
1,28,19,21,23,19,12,13,14,20,14,16,14,21,16,14,16
1,17,17,13,20,17,20,17,19,14,16,12,16,22,20,16,24
1,21,20,20,18,19,20,23,14,20,21,16,13,16,15,14,10
1,17,14,15,21,16,14,16,18,13,14,14,23,21,19,22,23
1,18,19,16,17,19,26,21,19,13,21,12,15,17,19,12,16
1,12,19,12,15,15,21,23,20,15,18,17,20,16,21,18,18
1,12,14,16,19,12,18,19,18,14,17,19,20,20,18,19,25
1,22,21,17,22,19,13,16,16,19,15,15,15,22,15,16,17
1,15,15,17,20,16,10,17,18,16,17,15,22,20,19,21,22
1,22,21,21,18,18,16,17,13,23,16,20,14,19,14,15,13
1,19,17,16,21,17,11,14,19,15,12,16,21,25,18,18,21
1,15,18,16,18,16,19,20,18,18,19,18,18,18,17,16,16
1,18,14,18,20,13,13,19,13,22,18,22,20,17,16,20,17
1,17,19,17,17,19,20,19,18,15,18,15,16,19,19,13,19
1,17,19,16,15,17,19,22,18,19,22,20,15,17,16,15,13
1,30,27,19,21,25,25,18,17,18,17,5,6,21,16,7,8
1,10,21,13,11,18,27,27,19,17,20,19,17,13,23,14,11
1,17,13,16,24,14,11,15,18,17,15,15,23,22,19,21,20
1,12,22,16,14,21,23,22,16,17,18,21,17,14,19,14,14
1,11,15,13,19,13,16,17,21,12,16,15,21,22,23,19,27
1,24,24,15,19,22,22,20,18,16,16,11,12,20,17,12,12
1,20,21,21,17,17,14,21,15,22,18,18,18,17,14,16,11
1,10,16,14,15,15,25,23,16,15,19,19,20,15,22,17,19
1,25,21,19,20,20,18,15,17,20,13,12,13,20,18,12,17
1,25,20,17,23,18,12,10,18,20,7,9,19,25,19,16,22
1,26,21,18,20,17,22,18,19,20,15,11,12,22,15,11,13
1,12,17,11,24,16,17,14,23,10,14,9,19,23,22,21,28
1,14,15,15,17,16,15,18,18,15,18,17,20,19,19,20,24
1,23,17,26,19,17,7,19,6,25,19,29,18,20,9,17,9
1,9,21,15,10,18,24,24,19,18,24,22,18,10,19,18,11
1,18,18,15,22,17,16,15,19,18,13,10,17,23,17,18,24
1,23,28,15,16,26,26,21,21,15,20,4,7,18,20,9,11
1,31,22,22,22,20,14,17,10,23,15,19,13,23,10,12,7
1,17,19,19,15,17,16,24,16,19,21,21,18,14,17,15,12
1,19,19,14,21,20,21,16,16,16,15,13,17,21,18,15,19
1,25,28,24,23,26,15,16,10,25,14,11,11,24,10,10,8
1,18,17,16,22,20,20,16,17,14,16,12,16,21,20,14,21
1,17,18,15,17,17,26,21,18,14,19,10,15,19,19,15,20
1,19,22,16,16,19,24,20,19,17,18,15,14,18,18,13,12
1,12,21,16,9,17,26,28,17,19,25,22,16,10,19,16,7
1,28,20,23,23,20,13,14,14,22,12,14,13,27,13,10,14
1,22,16,14,24,15,16,14,22,17,13,9,16,25,19,18,20
1,22,20,14,20,20,23,16,20,13,15,6,15,21,21,13,21
1,32,24,26,27,24,8,10,10,26,9,9,11,27,11,13,13
1,16,17,15,16,18,25,20,19,15,21,16,18,15,19,16,14
1,8,22,9,13,21,29,23,24,11,23,12,15,15,23,14,18
1,2,14,4,23,15,26,15,26,4,16,6,23,22,26,24,34
1,14,18,15,17,16,20,18,22,17,16,17,20,17,22,17,14
1,12,12,18,19,8,11,19,17,22,16,24,23,19,19,21,20
1,12,21,12,13,20,26,25,20,14,22,18,16,12,22,15,12
1,20,18,21,17,17,17,22,11,21,18,19,18,18,14,17,12
1,22,22,19,19,18,14,17,18,17,15,14,15,22,16,14,18
1,21,17,20,15,17,15,23,12,20,21,23,18,18,14,16,10
1,22,18,17,25,19,18,11,19,16,12,6,15,25,22,15,20
1,18,17,15,20,16,15,18,18,16,17,16,18,20,18,18,20
1,28,20,23,26,20,8,10,14,21,10,12,15,25,14,13,21
1,15,15,20,17,13,13,22,13,20,17,26,22,16,16,20,15
1,26,17,20,19,21,16,18,12,17,18,16,16,21,16,13,14
1,18,21,16,18,18,18,19,15,19,16,18,17,18,18,14,17
1,8,17,11,19,15,23,19,19,11,17,14,22,18,22,20,25
1,11,14,14,19,12,14,17,21,10,16,15,23,22,20,21,31
1,23,21,17,24,21,16,11,19,16,11,4,15,25,19,14,24
1,22,24,21,18,18,17,17,15,21,14,17,15,21,15,12,13
1,4,17,9,16,17,26,24,21,10,22,14,21,15,20,20,24
1,24,21,19,21,17,10,12,16,17,12,13,19,24,15,17,23
1,6,19,8,16,19,28,21,20,8,21,13,19,16,23,16,27
1,18,17,16,28,14,9,8,21,15,9,8,20,29,20,20,28
1,14,18,13,19,16,20,21,19,16,19,15,17,18,19,18,18
1,26,23,19,23,23,16,15,13,19,14,12,13,23,14,12,15
1,13,14,16,21,13,14,15,22,15,15,16,18,23,21,20,24
1,21,21,17,23,20,18,12,20,15,14,6,14,23,20,14,22
1,22,16,22,25,16,10,12,17,20,14,15,18,24,15,18,16
1,20,17,16,23,16,17,14,20,18,14,11,15,22,19,17,21
1,22,14,18,19,16,13,16,13,15,16,18,21,20,18,18,23
1,10,11,24,10,11,12,27,8,25,26,34,27,9,9,27,10
1,19,16,17,24,14,12,13,19,17,10,11,20,23,20,20,25
1,13,12,18,21,12,11,17,18,19,15,21,18,23,20,17,25
1,20,15,18,23,15,12,14,17,19,13,12,20,22,18,20,22
1,22,16,20,18,17,12,18,14,21,17,21,17,16,16,17,18
1,19,20,14,17,17,24,19,19,16,17,11,14,21,18,14,20
1,13,15,10,23,14,20,15,24,12,15,9,19,22,23,18,28
1,26,24,22,25,25,12,13,14,24,11,9,11,25,14,11,14
1,18,18,16,21,17,15,14,21,14,13,10,18,21,21,15,28
1,15,15,17,17,13,12,21,12,20,18,25,22,16,16,22,19
1,21,20,21,20,18,17,19,13,23,15,17,15,20,15,13,13
1,23,19,19,18,17,19,18,13,20,17,16,17,19,15,14,16
1,16,19,16,13,15,21,26,14,20,20,26,19,13,16,17,9
1,23,17,15,24,18,21,13,21,16,12,4,14,25,20,14,23
1,24,21,20,20,19,16,14,15,19,13,12,17,23,17,12,18
1,8,23,11,13,20,31,24,22,12,22,16,14,12,24,13,15
1,9,12,11,23,11,14,15,24,12,15,14,26,20,23,27,24
1,28,20,17,23,19,14,13,18,21,10,9,15,23,17,16,17
1,16,14,16,18,17,21,21,17,13,19,17,15,18,22,13,23
1,24,15,20,17,14,16,22,12,20,21,24,17,18,12,16,12
1,12,21,9,16,21,24,22,24,8,22,9,16,17,24,15,20
1,28,19,22,22,21,10,17,10,22,15,18,18,20,11,16,11
1,11,19,13,15,19,25,24,20,12,19,14,16,16,25,13,19
1,20,16,18,22,14,10,15,16,18,15,19,18,24,17,18,20
1,19,16,20,18,15,12,20,14,19,19,21,20,20,14,18,15
1,24,18,15,22,18,13,12,21,17,12,8,18,20,21,17,24
1,24,19,18,24,18,8,12,14,20,10,16,18,26,15,18,20
1,24,19,21,18,18,17,20,12,22,16,23,15,18,12,15,10
1,14,13,16,24,14,12,12,20,18,13,12,21,24,20,21,26
1,8,21,9,17,22,22,23,27,9,20,9,17,16,28,14,18
1,16,13,14,24,15,14,16,19,15,13,14,19,21,21,20,26
1,25,21,22,23,21,18,14,17,20,16,11,11,22,15,11,13
1,23,19,15,22,17,15,12,20,15,13,7,17,21,20,18,26
1,12,19,13,14,16,23,23,20,14,20,17,19,16,20,17,17
1,15,15,13,27,15,9,9,22,13,9,8,22,27,22,22,32
1,19,19,15,20,18,23,16,22,14,17,8,16,22,20,13,18
1,10,18,12,15,18,26,24,17,13,19,19,19,14,22,15,19
1,22,22,17,21,20,18,15,14,16,15,16,17,21,15,16,15
1,23,22,16,18,19,19,21,17,17,17,16,14,17,18,14,12
1,19,17,18,19,17,12,14,18,16,15,15,18,24,17,17,24
1,15,15,18,16,11,12,24,14,19,19,27,23,16,15,22,14
1,16,13,17,18,12,14,17,18,19,16,18,23,20,18,21,20
1,9,10,7,26,8,14,9,30,7,10,6,26,31,27,27,33
1,13,12,15,21,12,14,16,19,15,17,21,20,21,18,18,28
1,17,19,18,13,18,27,23,17,20,20,22,14,9,19,16,8
1,11,18,13,16,19,24,21,21,12,20,14,18,16,23,16,18
1,9,22,11,13,19,28,22,25,11,23,10,14,16,24,15,18
