0.077421	-0.109573	-0.020869	-0.030556	-0.043142	-0.014934	0.016847	-0.074113	0.043225	0.096579	0.062715	-0.009420	-0.009390	-0.057878	-0.071897	0.028819	0.049827	-0.038850	-0.041727	-0.020765	0.030074	-0.014131	-0.002681	0.029573	0.015931	0.003259	0.012448	0.039897	-0.023274	-0.028915	0.073667	0.002645	0.092591	0.006489	0.004168	0.004318	-0.018266	-0.029404	-0.015796	-0.016616	0.005094	-0.015737	-0.000404	0.003846	-0.000173	-0.005012	-0.006843	-0.010462	0.005390	0.005683
0.185238	-0.247137	-0.003752	0.019947	-0.108947	0.011253	-0.094521	-0.019651	-0.020616	0.018786	0.035748	-0.058878	-0.055599	-0.013492	-0.031857	-0.049714	-0.029041	0.015293	-0.083448	-0.015181	0.054644	0.024920	-0.034487	-0.025112	0.031031	0.009752	0.026260	0.016163	-0.002400	-0.007093	0.042272	0.011840	0.033920	0.053810	0.036979	-0.011258	0.012022	0.018098	-0.040166	0.009637	-0.000799	-0.009208	-0.008720	-0.007231	-0.004708	0.003234	-0.010657	-0.006347	-0.005274	0.003314
-0.155385	-0.001115	-0.081576	-0.048942	-0.042776	-0.027376	0.059282	0.028747	-0.035045	-0.039497	-0.003857	0.025926	-0.024422	0.032833	-0.003492	-0.026026	0.052423	0.066211	-0.046269	0.019910	-0.043078	0.006717	-0.086019	0.026531	-0.010929	-0.023673	0.013654	-0.027235	0.033635	-0.000496	0.023311	0.059733	0.037701	-0.010180	-0.018719	-0.017991	-0.016024	-0.050256	-0.012943	-0.013449	-0.006512	-0.027478	0.015565	-0.005132	0.001381	0.002130	0.000416	-0.000147	0.001735	-0.000007
0.119083	-0.242457	-0.008320	-0.023298	-0.026814	-0.028991	-0.025665	-0.068928	0.026402	0.021902	0.065237	0.046334	-0.052046	0.057922	-0.069587	-0.015150	-0.015404	-0.027966	-0.089831	-0.034700	-0.073549	-0.031583	0.054580	-0.028965	0.042714	0.068289	-0.006986	0.068456	0.014988	-0.072839	0.065444	0.038732	0.007014	-0.066654	-0.025608	-0.014836	0.009639	-0.005687	0.043420	-0.013100	0.023133	0.006797	0.011623	0.012876	0.000987	0.008003	0.003642	-0.000916	0.002279	0.002932
-0.154424	-0.022769	0.006408	-0.039672	-0.096246	-0.048040	-0.005012	-0.015004	0.011247	0.044074	0.032258	-0.011510	-0.013141	0.036139	-0.061271	-0.044007	-0.024022	0.023154	-0.005548	0.101802	-0.000390	-0.018726	0.040634	-0.025224	-0.079536	-0.016147	0.044043	0.057254	-0.016040	-0.003480	-0.009022	0.019461	-0.009868	0.044655	0.014287	-0.038961	-0.008837	0.016490	-0.032040	-0.003794	0.005008	0.014320	0.004541	-0.004998	-0.002777	0.000163	0.007122	0.002317	-0.006283	-0.000618
-0.021241	0.102251	-0.175420	0.054929	-0.047451	-0.117630	-0.008130	0.046546	-0.055186	-0.005844	-0.032545	0.056803	0.081139	0.023337	0.004557	-0.012177	0.027271	-0.004222	-0.007129	0.053175	0.014195	-0.012654	-0.026318	0.039457	0.022188	0.034706	0.054349	0.018812	-0.014379	-0.003013	-0.011035	-0.069551	0.001035	-0.045931	-0.015444	-0.009091	-0.029476	0.036139	0.015141	0.009176	0.017934	0.001980	0.003698	-0.002184	0.010000	0.006976	0.004537	0.001339	0.001690	-0.005216
-0.080462	-0.221270	-0.153013	-0.005785	-0.050872	-0.005106	0.051386	-0.049914	0.110399	0.020767	-0.017654	0.034384	-0.052313	-0.043304	0.033700	0.027399	-0.014433	0.035876	0.007247	0.046308	0.074637	0.027598	-0.004698	0.067838	-0.053966	-0.020303	-0.043906	-0.024125	0.004696	0.028935	0.022392	0.020024	0.015215	0.003453	0.007836	-0.031470	0.007406	0.016445	-0.000631	-0.010190	-0.006207	-0.007872	-0.002350	0.001576	0.010958	0.009361	0.007678	0.006416	-0.001929	-0.001320
-0.198256	0.165898	0.074490	0.029662	-0.061752	0.057178	0.040532	-0.019021	0.055763	0.065965	-0.039659	0.091739	-0.012532	-0.022176	-0.048152	0.029588	-0.090690	-0.008828	-0.012181	-0.001302	-0.073488	0.033981	0.020929	0.042493	0.004405	0.006148	-0.042595	0.035283	0.033102	0.040853	-0.021272	-0.058081	-0.023381	0.000707	-0.014952	-0.006335	0.019440	0.023045	-0.014909	0.012987	0.010924	-0.016156	-0.003782	0.002932	0.001609	0.006872	-0.013762	-0.003483	0.008081	0.000746
-0.190453	0.163171	-0.156813	0.007636	0.006929	-0.058955	0.033832	0.052432	-0.029831	-0.005288	-0.058173	0.059847	-0.010323	-0.058986	0.034962	-0.004479	-0.038139	-0.052102	0.004110	-0.014975	0.026352	0.001916	0.047990	0.014940	-0.022028	0.042989	0.009835	-0.008116	0.015151	-0.065390	0.040663	-0.044072	0.027099	0.003839	0.021198	-0.029255	0.004235	0.001732	0.033909	-0.022871	-0.012833	-0.020553	0.009790	-0.005154	-0.003989	-0.004241	-0.003649	-0.003917	-0.000604	-0.007249
-0.199836	0.199434	0.132893	0.049891	-0.077398	0.031708	0.040465	0.044532	0.077047	-0.040072	-0.024940	0.105457	0.067857	0.006198	0.048136	-0.003834	0.046476	-0.096702	-0.050320	0.075844	0.083008	0.037198	-0.010662	0.010335	0.012361	-0.017441	0.017076	0.003793	-0.028422	-0.025075	-0.008582	0.010370	-0.014459	0.016117	0.028561	-0.005927	0.062837	0.034489	-0.030499	0.012750	-0.003053	0.020738	0.004099	0.004419	0.008218	-0.009522	-0.003401	0.016549	0.000156	-0.000188
0.094793	-0.127267	-0.267217	0.012669	-0.032878	0.264026	0.096061	0.012305	-0.085995	-0.015558	-0.044566	-0.137192	0.052941	-0.047196	-0.110474	0.028417	0.052160	0.006032	0.003156	-0.031573	-0.039202	0.038348	0.023321	-0.030959	-0.009820	0.063427	0.015950	0.019026	-0.030898	-0.046748	-0.008527	0.039839	-0.037424	0.014655	0.004586	0.019980	-0.021301	0.027946	0.013215	0.012365	-0.020552	0.013368	0.004954	0.006941	-0.000218	0.001134	0.007083	0.006739	0.005327	-0.001118
-0.148714	-0.152488	-0.101398	-0.040168	-0.045694	-0.038862	-0.000476	-0.003651	0.035010	-0.039668	0.070084	-0.026402	-0.018493	-0.043256	-0.031261	-0.028253	-0.045577	-0.040051	0.010014	0.044343	0.048815	-0.042760	-0.017436	-0.052687	-0.021310	-0.014841	0.010252	0.078986	0.040334	-0.022211	0.019021	-0.008187	-0.038910	-0.049696	-0.061787	0.001774	0.080889	-0.020063	-0.026205	0.019536	0.029143	0.005845	-0.001668	0.002591	-0.000646	0.007198	-0.011199	0.000993	0.003619	0.001542
-0.349655	-0.071544	-0.252608	0.058296	0.081654	0.077706	-0.049020	0.104301	0.094808	0.017755	-0.035766	0.157051	-0.005809	-0.008329	-0.024130	-0.064677	-0.024590	-0.043038	-0.001409	0.004621	-0.000574	-0.009192	0.051834	0.036175	-0.027071	0.021570	0.009755	-0.001659	0.010032	-0.035315	-0.049660	0.017888	-0.021128	-0.039562	-0.042504	-0.018075	0.004672	0.013454	-0.026497	0.037304	0.009230	0.024852	-0.005609	0.003909	-0.000570	0.003080	0.006115	0.007100	0.000165	-0.000798
-0.111470	-0.030118	0.015805	-0.037165	-0.053704	-0.044068	-0.061196	-0.021313	-0.049368	-0.056324	0.004827	0.071563	0.083982	0.013077	-0.050301	-0.038205	-0.044836	-0.054879	-0.055523	0.004270	-0.032087	0.000314	0.003821	-0.053164	-0.001319	0.023098	0.024164	-0.014085	0.012092	0.005953	-0.015429	0.028746	-0.023567	-0.028026	-0.010945	0.038064	0.025304	-0.025385	0.009094	-0.014932	-0.011910	-0.023079	0.012594	-0.011853	0.012714	-0.006193	0.002324	0.009698	-0.003728	-0.002339
0.115833	0.113044	0.138459	-0.055669	0.015928	0.060908	-0.009929	0.043463	0.035550	-0.078144	-0.082052	-0.046916	-0.009061	0.063424	0.038981	-0.056620	0.094315	-0.017719	0.046035	-0.027796	0.006960	0.005861	0.000718	-0.004442	-0.009262	0.008981	-0.062075	0.053143	0.005521	0.010991	-0.023470	0.000428	0.032121	-0.029379	-0.004295	-0.049848	-0.007554	0.040910	0.006788	0.012267	-0.024603	0.004638	-0.002390	-0.002611	0.007177	-0.010695	0.002728	0.001732	-0.004089	0.005314
0.026803	-0.117524	0.175734	-0.078329	-0.026004	-0.045877	0.040323	0.002761	-0.000797	0.045535	-0.001587	0.005046	0.020447	0.014636	0.009883	0.013600	-0.005314	-0.009671	-0.000043	-0.037046	-0.012526	0.032902	-0.002254	-0.012511	0.006140	-0.042192	-0.042029	0.053809	-0.035365	-0.007433	0.001390	0.065099	0.043217	-0.033330	0.003140	-0.001884	-0.026294	0.038675	-0.001559	-0.000520	0.000413	-0.026696	0.007397	0.004218	0.001542	0.011833	-0.011806	-0.002754	0.006930	0.000324
-0.011977	0.227040	-0.008847	0.011989	0.005147	-0.051618	-0.002095	-0.039092	-0.132671	0.016399	-0.061125	-0.072055	0.029193	0.042401	-0.096845	0.012194	0.042119	-0.040201	-0.029658	0.008590	0.001123	-0.039356	0.012323	0.022787	-0.018501	0.015350	0.033335	-0.007139	-0.007222	0.038489	-0.047746	0.007095	-0.006959	0.003983	0.009487	0.002612	-0.000314	-0.003684	0.003444	-0.032625	0.008506	0.019742	-0.007171	-0.007489	-0.008122	0.001034	0.000004	0.000336	0.007155	-0.007094
0.277316	-0.290104	-0.109364	0.074853	-0.126351	0.074280	-0.035682	-0.044711	0.060178	-0.001956	-0.030840	-0.001052	-0.001252	-0.007322	-0.043703	0.042612	0.019852	0.018044	0.017937	0.006230	0.034234	-0.095849	0.000237	-0.048994	-0.033900	-0.044336	0.020236	-0.002522	0.022548	-0.013366	0.000661	0.057227	0.034722	-0.048351	-0.035179	-0.002753	0.012806	0.004349	-0.001996	-0.020277	-0.003530	0.000462	0.010246	0.013625	0.015423	-0.001285	0.016017	0.007543	0.004562	0.006454
0.024879	0.087213	0.025187	-0.108380	0.000556	0.096191	0.037975	0.032000	-0.013091	-0.049595	-0.003184	-0.010527	-0.008866	-0.045647	-0.017943	-0.011996	-0.046985	0.049751	0.041188	-0.002584	-0.054149	0.027439	0.045185	0.083690	0.011996	-0.052202	0.006235	0.032503	-0.026354	-0.033997	0.058417	-0.053395	-0.053471	-0.033618	-0.040794	0.013476	0.033753	0.005049	-0.013726	-0.013761	-0.001411	0.000867	-0.010287	-0.013374	-0.001378	-0.005386	-0.000582	-0.001280	-0.001459	-0.006432
-0.006696	0.152811	-0.010502	0.116358	-0.079868	-0.049436	-0.034148	0.033481	0.091897	-0.005340	-0.013882	0.039278	0.067116	-0.002387	0.021784	-0.020716	0.040861	0.043266	0.011245	-0.010506	-0.026406	0.049517	-0.019115	0.076876	-0.022722	0.052885	-0.000614	0.013881	-0.011728	0.010709	-0.044639	0.019027	0.046395	-0.027403	0.025036	0.068821	0.025338	0.031114	0.030550	0.056803	-0.007771	-0.009019	-0.001946	0.006169	-0.006451	-0.002010	0.005501	-0.003166	-0.002767	0.003230
0.076237	-0.007077	0.029381	-0.114618	0.015674	0.030853	-0.013969	0.075986	-0.022172	-0.047067	-0.019390	0.015899	0.054924	0.099248	0.005846	-0.003934	-0.050357	0.028872	0.050541	-0.045671	-0.041695	-0.039930	0.040606	0.013108	0.059762	-0.038856	0.025488	-0.013531	-0.014866	-0.028674	0.006202	-0.001853	-0.007639	-0.016811	0.011589	-0.055673	-0.019159	0.049213	-0.030167	-0.001031	-0.002452	-0.001952	-0.002035	-0.000230	-0.010470	-0.002482	0.004681	-0.002219	-0.004065	-0.004729
-0.120237	0.054371	-0.110299	0.021677	0.028399	-0.054697	0.006037	0.037622	-0.006801	0.043252	-0.088944	0.135515	-0.060390	0.015115	0.001123	0.025522	-0.004445	0.055878	0.015862	-0.110088	-0.015183	0.000821	0.019658	-0.070875	-0.041492	-0.031272	-0.005682	0.001673	0.051533	-0.003957	0.014135	0.043551	-0.001009	0.025485	-0.032748	0.007644	0.010564	-0.012809	0.000952	0.011293	-0.010989	-0.024874	0.006773	-0.013951	0.022309	-0.003929	-0.001220	0.000468	-0.005011	-0.001640
-0.254180	0.058463	0.016184	-0.037188	-0.102707	-0.053031	0.036110	-0.028653	0.049783	0.065305	-0.065025	-0.042186	-0.034864	-0.029053	-0.014976	0.047771	0.046680	0.038174	-0.089948	0.023211	0.071692	0.024823	-0.064985	0.013328	0.058932	0.054433	0.046905	0.016222	-0.065140	0.028119	-0.046380	0.050976	-0.006187	-0.031940	-0.000438	-0.012189	-0.010074	-0.006250	-0.046052	0.007334	-0.006068	-0.006047	-0.012581	0.006122	0.008596	0.001571	0.007351	0.003891	-0.001112	0.002147
-0.162689	0.091841	-0.096457	-0.096129	-0.034440	-0.038804	0.019881	-0.017881	0.011582	0.037744	0.004743	-0.057922	0.017217	0.000277	0.071811	0.036182	-0.023480	0.022450	-0.061389	0.022429	0.020270	-0.015725	-0.008749	-0.031029	-0.012411	-0.028469	-0.005017	-0.048739	-0.021597	0.052318	-0.048060	0.001671	0.036946	-0.045218	0.007564	0.017860	-0.063730	0.016192	-0.012163	-0.037892	0.016799	-0.010524	-0.006873	-0.002342	0.001900	0.004038	-0.011361	-0.012414	0.002200	0.001970
-0.278712	0.253416	0.008649	0.100365	-0.025380	0.041129	-0.000135	0.015994	0.058781	-0.012904	-0.054616	0.123850	0.043132	0.053534	0.025498	-0.010103	-0.026688	0.037022	-0.016446	-0.031378	-0.020502	0.009408	-0.012820	-0.041814	-0.005355	-0.048380	0.017873	0.025605	0.013771	-0.015428	0.044617	-0.003803	-0.020230	-0.037122	-0.036677	0.026054	-0.020699	0.005387	0.002523	0.027929	0.018197	0.014320	-0.003295	-0.003579	-0.000891	0.009209	-0.004062	-0.001362	0.002743	0.001942
-0.323869	0.135730	-0.160162	0.048051	-0.033484	-0.124017	0.016836	-0.016869	-0.090454	-0.024427	0.001294	-0.060593	0.077377	-0.046963	0.049211	0.029649	-0.034636	0.018973	-0.016636	0.062450	0.041152	0.030349	-0.006570	0.009629	-0.072897	0.063816	0.053082	-0.077057	-0.035660	0.023755	0.017125	0.026118	-0.012656	-0.047768	0.014497	0.007854	-0.026876	0.004600	-0.008603	0.014898	0.048445	-0.036136	-0.005867	0.014185	-0.001555	-0.008019	-0.011359	-0.002285	-0.002625	0.002394
0.091970	0.070911	0.079229	-0.137829	0.016735	-0.039596	-0.009068	0.075040	-0.052398	0.003090	-0.108505	-0.084011	-0.040175	0.015123	0.041152	-0.038983	0.084072	-0.036822	0.003287	0.002514	0.030693	-0.048289	-0.017748	-0.024302	-0.035540	-0.001300	-0.010344	0.015816	-0.039527	-0.081432	-0.015851	-0.059387	-0.059359	-0.019086	0.034277	-0.005474	0.003818	0.019056	0.003854	0.031943	-0.019242	-0.013473	0.006112	-0.006570	-0.007449	0.005157	0.001722	-0.000045	-0.009967	-0.000631
-0.048833	-0.143433	-0.104694	-0.087361	0.078654	0.054239	-0.002364	0.009610	-0.008517	-0.041276	-0.038205	0.001191	0.020459	-0.032515	-0.038260	-0.058585	0.005314	-0.015236	-0.027353	0.134563	-0.023205	0.021997	-0.018876	-0.044815	-0.061182	0.000946	-0.039540	0.059116	-0.011182	-0.066688	0.002804	-0.088634	0.027216	-0.055521	-0.038129	-0.000164	0.013708	-0.004360	0.034410	0.020922	0.023540	0.023691	0.004842	-0.002806	-0.000409	0.006915	-0.002561	-0.002604	-0.001570	0.003023
-0.123964	0.297003	-0.053235	-0.066832	-0.010603	-0.035814	-0.035375	-0.063058	0.013217	0.031066	-0.080436	-0.024764	0.063177	0.078917	0.050896	-0.050457	-0.045868	0.069145	-0.054255	-0.036071	-0.008316	0.042057	0.039095	-0.049992	0.009001	-0.018196	0.000015	-0.041482	0.002708	0.017564	0.008912	-0.038396	0.024453	-0.022129	-0.006285	0.027272	0.009021	-0.006865	0.036309	0.033438	0.004799	0.013254	0.009739	-0.007291	0.007568	-0.001740	-0.004584	-0.003431	0.007156	0.006200
-0.103484	-0.030674	-0.136391	-0.053543	-0.127495	-0.062204	-0.033380	-0.031742	-0.005486	0.013162	-0.063112	-0.052809	0.054838	-0.000202	-0.021725	-0.036196	0.016408	0.011953	-0.068609	-0.019216	-0.018102	-0.025194	-0.075475	-0.005011	0.000550	-0.062645	0.056903	-0.000840	0.029351	-0.059479	-0.044348	-0.020740	-0.035623	0.000685	0.007483	-0.037130	0.011876	-0.002655	-0.032267	-0.016192	0.045593	0.022323	-0.009343	0.003108	0.004591	-0.002103	0.004742	-0.005847	0.000559	0.003009
0.203261	-0.155109	-0.045258	-0.004803	-0.029677	0.118711	-0.022249	0.050518	-0.035335	-0.011981	-0.013949	0.006964	0.047112	0.039770	0.058363	-0.056846	-0.010609	-0.007123	-0.071790	0.026778	-0.055815	0.039655	-0.020751	0.014267	0.002532	0.024288	-0.033484	0.033360	-0.012513	0.066388	-0.000779	-0.002106	0.050788	-0.005808	-0.015080	-0.015477	-0.025542	0.010136	0.015448	-0.039211	-0.015358	-0.009129	-0.000135	-0.002505	0.002287	-0.003057	0.006200	-0.000272	-0.000856	0.007112
-0.206539	0.007592	-0.145150	0.009059	-0.052698	0.031484	0.068514	0.096666	-0.101389	0.072230	-0.064573	-0.064211	0.064916	0.036325	0.056570	0.012817	-0.051148	-0.085094	-0.015003	0.036802	0.001055	0.029074	-0.032110	-0.006827	0.007651	0.008999	0.046369	0.028361	-0.031139	-0.025462	0.044794	-0.072169	-0.059915	-0.013904	-0.031821	0.014316	0.020949	0.032578	0.014203	-0.009693	0.035023	-0.003837	0.008192	-0.003940	0.006136	0.004247	0.006907	-0.003981	0.000049	-0.000836
0.191025	0.106883	0.126891	-0.106494	0.050513	0.013011	0.052283	0.120192	-0.005791	-0.019597	0.037858	0.054646	0.032905	0.043028	-0.012403	-0.060115	0.078824	-0.010747	0.042479	-0.000873	0.007859	-0.009699	-0.067807	0.011912	0.018667	0.026163	0.011241	0.057704	-0.018895	0.039135	-0.037257	0.017152	0.016058	0.000076	-0.014171	-0.018716	0.004526	-0.018954	-0.005826	0.016790	0.015990	-0.021850	-0.007038	0.010350	0.007203	-0.008926	-0.003689	-0.002124	0.008376	0.002435
-0.046317	0.059313	-0.031480	0.026837	-0.055627	-0.037367	-0.000069	-0.076831	-0.087642	-0.014279	0.027826	0.043118	-0.063006	0.031638	0.001198	-0.044193	-0.069637	-0.053509	-0.022143	-0.064071	-0.014244	0.048065	0.043296	0.124384	-0.068840	0.002201	0.009066	-0.018800	0.015036	0.018620	-0.026216	-0.056140	0.008342	0.047087	-0.051142	-0.011039	0.046756	0.004649	0.017204	0.036379	-0.026644	0.007965	0.006563	-0.000416	-0.002877	-0.006596	0.001952	0.008131	-0.003471	-0.002391
-0.247952	0.208510	-0.051239	-0.009137	-0.063045	-0.063291	0.035734	0.034411	-0.005195	-0.051565	0.081696	-0.043950	0.003872	-0.023141	-0.015678	-0.048730	-0.040686	0.034939	0.070036	0.041513	0.066123	0.022385	0.002614	-0.060993	0.010285	-0.049127	-0.036074	-0.019442	-0.023887	0.026512	-0.002077	-0.020811	0.030205	0.012650	0.012511	-0.044119	0.017580	0.003111	-0.042248	0.015385	-0.006593	0.019198	0.008393	0.001623	0.006166	-0.004734	0.006630	0.001114	-0.004617	-0.003914
0.129936	-0.035864	-0.001036	-0.061032	-0.044540	0.088055	0.030047	0.043346	-0.068642	0.002190	-0.041596	-0.027201	0.021711	-0.051240	-0.064416	-0.010802	0.020317	-0.044447	-0.043506	-0.039704	0.031707	-0.024967	0.031135	-0.041298	-0.010229	-0.022419	0.001168	0.003550	0.042846	-0.002535	-0.029096	-0.035671	0.025312	0.001942	0.019906	0.076421	0.027361	-0.028795	0.029358	0.034371	0.012969	-0.014699	0.005776	0.002415	-0.013400	0.003860	0.001960	0.002418	0.002621	-0.004250
0.373940	0.033164	-0.080914	0.070425	-0.025251	-0.004236	0.112637	0.008770	0.035107	0.000319	0.037919	-0.062024	0.002509	0.063141	-0.027135	0.013175	-0.018883	0.023603	-0.010828	0.001099	-0.056543	0.008083	-0.026287	0.075345	0.039288	-0.002385	0.028273	-0.013456	0.049646	-0.010737	0.000178	-0.019274	-0.024930	-0.004153	-0.001942	-0.019285	0.009998	-0.002221	-0.042659	-0.032837	0.005351	0.001269	0.007626	0.013594	0.005413	0.005953	-0.000571	-0.006943	-0.011538	-0.002147
-0.074280	-0.151574	0.143618	0.007488	-0.027327	0.002792	0.088520	-0.027402	0.006980	-0.020885	-0.015481	0.013827	0.000130	0.022746	-0.079509	0.010750	-0.027142	0.009168	0.057390	0.042545	-0.055477	-0.018605	-0.081190	0.059873	0.064584	-0.042701	-0.067758	-0.061974	-0.009644	0.055914	-0.016395	-0.012310	-0.004042	0.002050	0.020489	-0.016085	-0.025075	-0.028169	-0.016850	0.020983	0.029737	0.005045	0.009365	0.009853	-0.008094	-0.006919	0.008098	0.000203	-0.006846	0.000723
-0.119055	0.046958	-0.189005	0.058668	-0.120010	-0.023209	0.051411	-0.007971	-0.021824	-0.010688	0.028913	-0.019254	-0.041045	-0.040704	0.031601	-0.049633	-0.000037	0.002926	-0.014110	0.058827	-0.018820	-0.026544	0.034453	0.067450	-0.031141	-0.007007	-0.030910	0.027591	-0.034320	-0.013030	-0.026188	0.081774	0.007502	-0.039146	0.003183	0.029149	0.059403	-0.033588	-0.013862	0.033277	0.010700	-0.020866	0.006673	-0.000850	-0.001554	-0.004498	-0.006034	-0.006216	-0.006131	0.000812
